,unique_values,counts
6185,178495010,1
6186,1285596656,1
6187,19610710,1
6188,4788927497,1
6189,1206616924710408205,1
6190,747085074,1
6191,46618485,1
6192,3525006195,1
6193,632822164,1
6194,1881111373,1
6195,2765016375,1
6196,15157283,1
6197,39761772,1
6198,1075683679836536834,1
6199,3347469520,1
6200,451557961,1
6201,351251212,1
6202,62807157,1
6203,796421596122677248,1
6204,729662484,1
6205,15589496,1
6206,561020419,1
6207,42030920,1
6208,770707942240845824,1
6209,301429112,1
6210,20768577,1
6211,71506445,1
6212,707985754836832256,1
6213,235151843,1
6214,323131006,1
6215,17560544,1
6216,43529427,1
6217,473327487,1
6218,1681140072,1
6219,287623582,1
6220,47763745,1
6221,802355623,1
6222,2525862470,1
6223,1024789203060703232,1
6224,1112011711,1
6225,491710585,1
6226,889863127,1
6227,787387555,1
6228,1135602306068680704,1
6229,105474616,1
6230,1170051730089885699,1
6231,60084864,1
6232,275694443,1
6233,115082580,1
6234,43116152,1
6235,1244926505270075392,1
6236,20882467,1
6237,21910943,1
6238,397551714,1
6239,3396966136,1
6240,1214151359030677506,1
6241,450467146,1
6242,286685271,1
6243,354505946,1
6244,31705234,1
6245,124716833,1
6246,1256720497494102016,1
6247,1113176742125072386,1
6248,531452059,1
6249,1225785472338874368,1
6250,2623729635,1
6251,14494934,1
6252,777877736173875201,1
6253,168801938,1
6254,2528614228,1
6255,2564914431,1
6256,812141,1
6257,1248899600892788736,1
6258,90028557,1
6259,63995423,1
6260,20428450,1
6261,260190554,1
6262,1095995556,1
6263,3422784359,1
6264,802980966,1
6265,249133783,1
6266,400319675,1
6267,17959436,1
6268,138452294,1
6269,605865372,1
6270,30290261,1
6271,151433254,1
6272,1201187242729000960,1
6273,92334505,1
6274,377883260,1
6275,799565517321289728,1
6276,921855876960542720,1
6277,174246814,1
6278,220909929,1
6279,926737330123108354,1
6280,187257965,1
6281,1041258824147976192,1
6282,999225072245190656,1
6283,237230018,1
6284,2550272950,1
6285,49903439,1
6286,110473657,1
6287,2615124995,1
6288,189432462,1
6289,1047570339960696837,1
6290,2260183528,1
6291,807320704282689536,1
6292,448282164,1
6293,304614080,1
6294,165610508,1
6295,1436528370,1
6296,17923442,1
6297,235260708,1
6298,354900511,1
6299,166984374,1
6300,279207385,1
6301,102965538,1
6302,1259143244061040641,1
6303,1342414406,1
6304,1658472608,1
6305,72655429,1
6306,163963545,1
6307,2580864275,1
6308,2451547400,1
6309,1049432206945464320,1
6310,1880735078,1
6311,425082437,1
6312,60303014,1
6313,3151080421,1
6314,2450796689,1
6315,1007908456257474560,1
6316,904658695,1
6317,550858117,1
6318,20063701,1
6319,2160968467,1
6320,2231837458,1
6321,19529616,1
6322,307876231,1
6323,79192665,1
6324,527674271,1
6325,2328435405,1
6326,149522840,1
6327,97189352,1
6328,2717287577,1
6329,2577311619,1
6330,616547247,1
6331,404746409,1
6332,420451021,1
6333,1727898026,1
6334,100708517,1
6335,3047688264,1
6336,954551123150622721,1
6337,210619466,1
6338,2566534182,1
6339,34866563,1
6340,2559257193,1
6341,276966717,1
6342,2288803631,1
6343,755069220447199233,1
6344,1011210956305764353,1
6345,199779939,1
6346,314813240,1
6347,2600774517,1
6348,272981517,1
6349,22794426,1
6350,991028537686745094,1
6351,46632598,1
6352,2589524173,1
6353,76618840,1
6354,803465113,1
6355,48550408,1
6356,1239978307,1
6357,42659082,1
6358,794627498436923392,1
6359,535246329,1
6360,2182582799,1
6361,118990336,1
6362,24428277,1
6363,539173671,1
6364,22978010,1
6365,918542146873020421,1
6366,301453903,1
6367,464702261,1
6368,4821442095,1
6369,709207245,1
6370,32018387,1
6371,2834396296,1
6372,264797925,1
6373,23745733,1
6374,413471482,1
6375,1064584669113589760,1
6376,957715274383454208,1
6377,518656030,1
6378,60929110,1
6379,20588542,1
6380,35564848,1
6381,410937245,1
6382,703780778,1
6383,161258531,1
6384,89809158,1
6385,2876414470,1
6386,2773668629,1
6387,104484182,1
6388,287357187,1
6389,112380763,1
6390,298049049,1
6391,446997291,1
6392,27847155,1
6393,1142599537,1
6394,557610363,1
6395,1594199060,1
6396,2431435385,1
6397,140145321,1
6398,2374246986,1
6399,4901073946,1
6400,3021240905,1
6401,88937573,1
6402,909419462947999744,1
6403,56707471,1
6404,604825013,1
6405,298114693,1
6406,709959513,1
6407,1188793872,1
6408,31859511,1
6409,1382442763,1
6410,22148726,1
6411,522468113,1
6412,392035188,1
6413,21613357,1
6414,887146080,1
6415,487378786,1
6416,1158367034285133824,1
6417,2768860113,1
6418,26213844,1
6419,422155850,1
6420,48014955,1
6421,1012071392760795138,1
6422,36146086,1
6423,214497808,1
6424,2874997626,1
6425,919905662,1
6426,158707591,1
6427,1049203815390613505,1
6428,3266270408,1
6429,31084735,1
6430,403778734,1
6431,582076490,1
6432,584769256,1
6433,216143228,1
6434,847763415586279426,1
6435,2890939416,1
6436,4202636477,1
6437,804663458,1
6438,1860952663,1
6439,773639212641943552,1
6440,43895971,1
6441,933775096690495488,1
6442,509077649,1
6443,3750034637,1
6444,614846372,1
6445,1069964860082020353,1
6446,14919090,1
6447,708431972809502720,1
6448,483319055,1
6449,4898791289,1
6450,92941377,1
6451,303303739,1
6452,144108316,1
6453,21766008,1
6454,2335782531,1
6455,24202989,1
6456,2862896183,1
6457,234787922,1
6458,14437668,1
6459,417611045,1
6460,29612219,1
6461,889055105500282880,1
6462,43967313,1
6463,715101335440527361,1
6464,1016639848948649984,1
6465,599508760,1
6466,435013819,1
6467,2746123462,1
6468,78670654,1
6469,934195533241085952,1
6470,78313123,1
6471,53147070,1
6472,105200791,1
6473,201230178,1
6474,400069771,1
6475,1469227794,1
6476,470032173,1
6477,408574065,1
6478,228067711,1
6479,701756136035319808,1
6480,2330939790,1
6481,48362868,1
6482,323166573,1
6483,51199582,1
6484,20035892,1
6485,993743166,1
6486,25566194,1
6487,6271552,1
6488,91081195,1
6489,146210292,1
6490,459646978,1
6491,1053946014531547136,1
6492,2811558498,1
6493,2987111422,1
6494,81080878,1
6495,1650268357,1
6496,21295478,1
6497,546695423,1
6498,105864897,1
6499,1280065824582238210,1
6500,202724286,1
6501,2993547971,1
6502,4353614303,1
6503,142325712,1
6504,19976181,1
6505,304487679,1
6506,58178063,1
6507,248657978,1
6508,2279484921,1
6509,26048220,1
6510,285318765,1
6511,373553617,1
6512,1135197296516304896,1
6513,1245079553317449729,1
6514,143958614,1
6515,423893597,1
6516,184508173,1
6517,19996802,1
6518,30496948,1
6519,19933649,1
6520,3100114760,1
6521,245528586,1
6522,3394432966,1
6523,245407084,1
6524,550353864,1
6525,2574309731,1
6526,1058396743467982848,1
6527,357154441,1
6528,3325362737,1
6529,475315247,1
6530,809808309964460032,1
6531,29279614,1
6532,4200423694,1
6533,759218,1
6534,111760784,1
6535,1700273095,1
6536,455685724,1
6537,948591987422384128,1
6538,2225063461,1
6539,3089960069,1
6540,546972774,1
6541,1059056423181660165,1
6542,960814254,1
6543,734007729044480000,1
6544,1219163144297369605,1
6545,2209331701,1
6546,75567954,1
6547,339880162,1
6548,2874996454,1
6549,351862299,1
6550,1108853640,1
6551,26878173,1
6552,418541427,1
6553,979390575769251840,1
6554,20175594,1
6555,2684024007,1
6556,1259095530753359878,1
6557,45000836,1
6558,182997727,1
6559,3366519707,1
6560,116829790,1
6561,2971912607,1
6562,724237345,1
6563,155871944,1
6564,19089871,1
6565,344949347,1
6566,1298629647433900032,1
6567,386524599,1
6568,62352691,1
6569,861937797724286977,1
6570,19375183,1
6571,21514745,1
6572,15204822,1
6573,766046659629420544,1
6574,19111741,1
6575,892442800498896896,1
6576,2787863542,1
6577,18848462,1
6578,22009724,1
6579,3336532967,1
6580,537665817,1
6581,1275274350,1
6582,984542660202565632,1
6583,1186717764775489542,1
6584,886182343664443393,1
6585,442661104,1
6586,148144843,1
6587,734652369779236865,1
6588,780120572,1
6589,332247192,1
6590,16929594,1
6591,29669122,1
6592,814200471665647616,1
6593,495192817,1
6594,1310940263544750080,1
6595,712763329027117056,1
6596,22026684,1
6597,4889064237,1
6598,19981784,1
6599,258107547,1
6600,1053618241279614978,1
6601,4860470428,1
6602,51566082,1
6603,45681714,1
6604,133863538,1
6605,977292995073576963,1
6606,23180996,1
6607,81920395,1
6608,862270856462041088,1
6609,4858093875,1
6610,45556215,1
6611,175734920,1
6612,2417716141,1
6613,45815692,1
6614,365399601,1
6615,589133658,1
6616,1670326542,1
6617,306291067,1
6618,924246388950601728,1
6619,2969377516,1
6620,85943698,1
6621,397392358,1
6622,486548546,1
6623,57745117,1
6624,529271953,1
6625,101605202,1
6626,345589864,1
6627,281708167,1
6628,709812956259852288,1
6629,4708121896,1
6630,141323256,1
6631,915602796837302272,1
6632,371304321,1
6633,1096551196008108032,1
6634,47415204,1
6635,531455439,1
6636,3341983516,1
6637,20599481,1
6638,631018817,1
6639,214065746,1
6640,148500671,1
6641,56347079,1
6642,310754553,1
6643,84907643,1
6644,1546325844,1
6645,383815372,1
6646,1243649971913723904,1
6647,26462385,1
6648,20427066,1
6649,937444159442636802,1
6650,535327519,1
6651,1618587913,1
6652,1002805465,1
6653,1198370989,1
6654,3247956994,1
6655,2336276609,1
6656,2964938745,1
6657,2596189003,1
6658,708685499737763842,1
6659,829700881809555461,1
6660,28643580,1
6661,521193127,1
6662,1558852482,1
6663,49282369,1
6664,596331812,1
6665,604695510,1
6666,617564988,1
6667,1454977214,1
6668,113001429,1
6669,2863734491,1
6670,264143541,1
6671,204831514,1
6672,900786992,1
6673,155619964,1
6674,287590826,1
6675,1202674750667067393,1
6676,7110962,1
6677,170803839,1
6678,1060804578,1
6679,18708126,1
6680,3486141615,1
6681,350844686,1
6682,381453658,1
6683,51268134,1
6684,212888287,1
6685,3038698761,1
6686,24356216,1
6687,828315219663388674,1
6688,1543567315,1
6689,291906276,1
6690,32440417,1
6691,1110271748413493248,1
6692,1603642862,1
6693,286998842,1
6694,23295986,1
6695,14925532,1
6696,40633988,1
6697,803363351065726977,1
6698,19704240,1
6699,468655420,1
6700,13719962,1
6701,1140348065506832384,1
6702,19908425,1
6703,377837017,1
6704,610136287,1
6705,1006724528,1
6706,671653,1
6707,20823698,1
6708,32365947,1
6709,486965580,1
6710,66116033,1
6711,1380749606,1
6712,181313260,1
6713,778569648,1
6714,30708195,1
6715,479472181,1
6716,563231452,1
6717,1333074833333161987,1
6718,2289524063,1
6719,1147971857288704000,1
6720,21987547,1
6721,1965873648,1
6722,555039241,1
6723,27278338,1
6724,23448425,1
6725,433008215,1
6726,15192109,1
6727,828656028,1
6728,3226115393,1
6729,1326630409,1
6730,831072096570716160,1
6731,50057136,1
6732,3003029949,1
6733,48957007,1
6734,1008821881892425728,1
6735,2742852911,1
6736,731433524365017089,1
6737,45670364,1
6738,288992667,1
6739,118487710,1
6740,720990168,1
6741,25723672,1
6742,106850091,1
6743,328696084,1
6744,19015593,1
6745,1053455166,1
6746,2388919605,1
6747,1713321344,1
6748,289862457,1
6749,1158854767227133954,1
6750,1136564872471355392,1
6751,83867434,1
6752,323315934,1
6753,253975228,1
6754,14671946,1
6755,321436017,1
6756,1128763554734194690,1
6757,734865233370615810,1
6758,418085871,1
6759,442298539,1
6760,1668811130,1
6761,1146557665662910466,1
6762,423628640,1
6763,930900408675037184,1
6764,36688396,1
6765,1405899932,1
6766,3413641707,1
6767,153535431,1
6768,1173960812563783685,1
6769,1032258388531585027,1
6770,547978592,1
6771,2299387972,1
6772,979850173105999873,1
6773,728550219772792836,1
6774,14882374,1
6775,44627918,1
6776,478868786,1
6777,885033774928588801,1
6778,17865695,1
6779,4360709415,1
6780,27940176,1
6781,144253403,1
6782,1522900645,1
6783,2387641301,1
6784,453402726,1
6785,198453363,1
6786,884167405102137351,1
6787,20843992,1
6788,314681186,1
6789,484204761,1
6790,101845383,1
6791,44586809,1
6792,749287448899948546,1
6793,1122075160129961984,1
6794,40016327,1
6795,295768948,1
6796,2149373184,1
6797,21561342,1
6798,120053375,1
6799,19642409,1
6800,573891988,1
6801,34242105,1
6802,20046521,1
6803,2861231381,1
6804,798065578548350976,1
6805,1074312961756405761,1
6806,1270747851426017281,1
6807,1066727151381217282,1
6808,457545275,1
6809,15747287,1
6810,11128392,1
6811,579226699,1
6812,453345357,1
6813,1119263514105921536,1
6814,1288077951939092485,1
6815,59185408,1
6816,187844171,1
6817,75219287,1
6818,377696352,1
6819,1648687345,1
6820,759433769711460352,1
6821,3762486855,1
6822,787303876647088128,1
6823,136711895,1
6824,392487826,1
6825,263608894,1
6826,242089940,1
6827,22526714,1
6828,352416337,1
6829,27027259,1
6830,1364218464,1
6831,718509899609714688,1
6832,2797799967,1
6833,2243279603,1
6834,105192743,1
6835,336899912,1
6836,1346868902,1
6837,1314210271930404864,1
6838,17132617,1
6839,312203970,1
6840,857848951713792001,1
6841,229041775,1
6842,2377441227,1
6843,27014669,1
6844,253720964,1
6845,252775184,1
6846,45560923,1
6847,383151694,1
6848,347149643,1
6849,971689739802865664,1
6850,1124322090667118592,1
6851,389348366,1
6852,259158047,1
6853,180161475,1
6854,137610967,1
6855,1288899164198383618,1
6856,746749334927081472,1
6857,974801471047860224,1
6858,2759315673,1
6859,30041356,1
6860,1105339679484858369,1
6861,374192126,1
6862,235663609,1
6863,552575485,1
6864,972223472817631234,1
6865,381994235,1
6866,17399172,1
6867,297661535,1
6868,231092658,1
6869,6252932,1
6870,1930066806,1
6871,51386949,1
6872,99573768,1
6873,322006285,1
6874,478815347,1
6875,73353278,1
6876,906943470044172289,1
6877,20238640,1
6878,1205258457953243141,1
6879,164076341,1
6880,74692745,1
6881,87789672,1
6882,854241227503529985,1
6883,19903194,1
6884,313961447,1
6885,298961060,1
6886,1216940929,1
6887,1265239141807263744,1
6888,232347352,1
6889,1273466940573581314,1
6890,214617259,1
6891,3244774167,1
6892,30984878,1
6893,968888674845937664,1
6894,119694982,1
6895,2863109357,1
6896,23114251,1
6897,557929646,1
6898,1299144667,1
6899,94539096,1
6900,18697394,1
6901,1243131596716355584,1
6902,20797670,1
6903,15219141,1
6904,125816653,1
6905,397545477,1
6906,31140413,1
6907,111723651,1
6908,148103144,1
6909,1169512477505282048,1
6910,52338207,1
6911,2764233378,1
6912,555347718,1
6913,2808260956,1
6914,482384332,1
6915,21084812,1
6916,35313661,1
6917,217794998,1
6918,196257819,1
6919,410695680,1
6920,404713757,1
6921,1558153362,1
6922,3536299101,1
6923,55534001,1
6924,2313920718,1
6925,885393081738121216,1
6926,469602151,1
6927,2773541099,1
6928,16647491,1
6929,703871688,1
6930,44104750,1
6931,21436128,1
6932,3193642077,1
6933,700318606,1
6934,835788043512578049,1
6935,15885801,1
6936,2880930485,1
6937,1883448296,1
6938,2731913639,1
6939,397158406,1
6940,89749923,1
6941,262771769,1
6942,134828025,1
6943,61460341,1
6944,1029081228350246914,1
6945,247767415,1
6946,186963967,1
6947,566248330,1
6948,2881971085,1
6949,84436145,1
6950,143506000,1
6951,128693554,1
6952,1103090633273688064,1
6953,1006409763108737024,1
6954,7154272,1
6955,541740701,1
6956,870521408,1
6957,18818665,1
6958,180533087,1
6959,214922756,1
6960,966591392603656193,1
6961,424500011,1
6962,351422180,1
6963,4854872543,1
6964,84388828,1
6965,14193366,1
6966,105452900,1
6967,49655752,1
6968,324544510,1
6969,38157985,1
6970,21080394,1
6971,1130860825718218752,1
6972,3402873531,1
6973,154929372,1
6974,592226249,1
6975,846333717610147840,1
6976,2794170353,1
6977,227974219,1
6978,29032903,1
6979,1086072650,1
6980,322870368,1
6981,1089046448,1
6982,102510903,1
6983,4834896921,1
6984,18556034,1
6985,534411856,1
6986,313329242,1
6987,3111728595,1
6988,731939300582010880,1
6989,386629656,1
6990,31435940,1
6991,1469650512,1
6992,2340127816,1
6993,162109449,1
6994,4009759281,1
6995,6806292,1
6996,1343249201615036417,1
6997,3057120665,1
6998,50462533,1
6999,444446641,1
7000,212380647,1
7001,823578197363216386,1
7002,96642988,1
7003,4023583348,1
7004,1440669733,1
7005,143352324,1
7006,918505058,1
7007,103844545,1
7008,61762230,1
7009,207569348,1
7010,2472266393,1
7011,1132303504473763841,1
7012,23108516,1
7013,181281536,1
7014,864573378262380549,1
7015,191888690,1
7016,498056695,1
7017,1135605281373806594,1
7018,3039964735,1
7019,108254441,1
7020,582872181,1
7021,21092452,1
7022,133349457,1
7023,863847536,1
7024,519894030,1
7025,528494794,1
7026,1213505700631994369,1
7027,30947685,1
7028,2709198180,1
7029,3222291663,1
7030,121932457,1
7031,19675777,1
7032,398043458,1
7033,632150560,1
7034,981671319350775808,1
7035,1622756166,1
7036,872886431747899392,1
7037,918733998,1
7038,28321057,1
7039,1060645426234298369,1
7040,926470006182903808,1
7041,81642655,1
7042,154625556,1
7043,979372058,1
7044,404440190,1
7045,1147564410,1
7046,2430480630,1
7047,389963839,1
7048,3654450197,1
7049,2729728417,1
7050,270585770,1
7051,1289254730028462080,1
7052,1003710583412314117,1
7053,517423104,1
7054,224600015,1
7055,294569798,1
7056,2861660189,1
7057,409544585,1
7058,102320539,1
7059,787504434,1
7060,36139320,1
7061,2436622983,1
7062,3084712905,1
7063,738284432151486465,1
7064,246137256,1
7065,717398253118033920,1
7066,909815818376110081,1
7067,247762745,1
7068,294651006,1
7069,1009765804555014145,1
7070,1397001672,1
7071,185369931,1
7072,63246254,1
7073,405141464,1
7074,274122244,1
7075,267974145,1
7076,590355136,1
7077,600447379,1
7078,25690727,1
7079,2741567165,1
7080,759328238,1
7081,570780348,1
7082,37744684,1
7083,18532574,1
7084,2947808125,1
7085,2729076081,1
7086,1495101199,1
7087,2762147854,1
7088,481203977,1
7089,206117687,1
7090,176217542,1
7091,1171557139,1
7092,14418459,1
7093,170880181,1
7094,428334723,1
7095,42391148,1
7096,23842040,1
7097,100208753,1
7098,361718913,1
7099,46698007,1
7100,196530980,1
7101,95166617,1
7102,114525592,1
7103,4186018624,1
7104,887405771058810881,1
7105,2269605143,1
7106,217563736,1
7107,32878557,1
7108,16282326,1
7109,1332561079,1
7110,3232850307,1
7111,2241046314,1
7112,337216274,1
7113,19932405,1
7114,21056196,1
7115,582214246,1
7116,738057421298487296,1
7117,1326388632,1
7118,291180448,1
7119,20474591,1
7120,178428939,1
7121,270415925,1
7122,19701918,1
7123,245548750,1
7124,1264815024666804227,1
7125,1561801,1
7126,303667290,1
7127,2785602423,1
7128,122299551,1
7129,79187458,1
7130,243108362,1
7131,2787926076,1
7132,1105465089065390080,1
7133,1366392217,1
7134,19532349,1
7135,56737634,1
7136,230464332,1
7137,701810437311041536,1
7138,792665454,1
7139,1285184569327656960,1
7140,17692334,1
7141,38441620,1
7142,553879625,1
7143,444997917,1
7144,105080421,1
7145,356283497,1
7146,189980023,1
7147,848626670235996163,1
7148,17937980,1
7149,254091469,1
7150,1050341587522375680,1
7151,968817988106379264,1
7152,20173229,1
7153,1338570703751290881,1
7154,28154860,1
7155,495826378,1
7156,21259581,1
7157,58614012,1
7158,380930335,1
7159,248448795,1
7160,3893075476,1
7161,1060920782,1
7162,54279046,1
7163,3370784345,1
7164,24385583,1
7165,955575694674792453,1
7166,137477970,1
7167,19397113,1
7168,2965911143,1
7169,48308811,1
7170,17388744,1
7171,1091734636714184706,1
7172,38206621,1
7173,875972678494105600,1
7174,85065581,1
7175,2354956745,1
7176,1001853377414946822,1
7177,18604000,1
7178,802120822290792448,1
7179,2972718141,1
7180,61716224,1
7181,2206984951,1
7182,348715696,1
7183,37884047,1
7184,1117650439,1
7185,461092766,1
7186,1045560253,1
7187,946021584506183680,1
7188,809306749002018816,1
7189,274112156,1
7190,119738656,1
7191,2922039251,1
7192,210617344,1
7193,100747938,1
7194,19435941,1
7195,296408587,1
7196,753217501,1
7197,2666984680,1
7198,802665247,1
7199,471938086,1
7200,21809430,1
7201,3046463361,1
7202,133771554,1
7203,1538344350,1
7204,47709075,1
7205,307250960,1
7206,571122709,1
7207,592763256,1
7208,738366140,1
7209,704369448510214144,1
7210,84317330,1
7211,705820513411670016,1
7212,194623581,1
7213,4306004363,1
7214,313820255,1
7215,197435887,1
7216,3333272333,1
7217,19864776,1
7218,433795604,1
7219,932962519005716480,1
7220,45129617,1
7221,855455586221162496,1
7222,232627246,1
7223,304267671,1
7224,971545951834959872,1
7225,424591225,1
7226,995533310989254657,1
7227,608264988,1
7228,765989762519994368,1
7229,95200654,1
7230,2174258295,1
7231,3216843717,1
7232,2982079270,1
7233,65880163,1
7234,1328044413189312512,1
7235,55118681,1
7236,122371238,1
7237,24056595,1
7238,1323285356033253376,1
7239,34763049,1
7240,1580821909,1
7241,2958831263,1
7242,117227924,1
7243,16884084,1
7244,29057054,1
7245,572129669,1
7246,277136386,1
7247,1540954003,1
7248,836222857189416960,1
7249,960217182713114625,1
7250,61477261,1
7251,1377778627,1
7252,341702637,1
7253,247237724,1
7254,22279969,1
7255,46141538,1
7256,17438351,1
7257,3937668196,1
7258,2501267132,1
7259,784460029,1
7260,1171913498542125057,1
7261,229414249,1
7262,241353622,1
7263,524331200,1
7264,1309558654434185216,1
7265,24718210,1
7266,574922646,1
7267,3307421603,1
7268,14735475,1
7269,701220216,1
7270,28561363,1
7271,253080353,1
7272,2530330327,1
7273,328418879,1
7274,622077509,1
7275,20795733,1
7276,2327064199,1
7277,709816309891145728,1
7278,303658686,1
7279,1078029790156935214,1
7280,400651874,1
7281,29472878,1
7282,335746415,1
7283,930130237786124290,1
7284,318334120,1
7285,101847333,1
7286,4002346276,1
7287,392630123,1
7288,160928059,1
7289,62758401,1
7290,777493927188369408,1
7291,262802353,1
7292,498266165,1
7293,249704781,1
7294,25146938,1
7295,368284543,1
7296,540690298,1
7297,11372352,1
7298,112819661,1
7299,38869891,1
7300,819059539,1
7301,233986540,1
7302,910849495,1
7303,1184662364,1
7304,28775770,1
7305,1147858515031187456,1
7306,104188803,1
7307,148785061,1
7308,586601938,1
7309,1179442318182670337,1
7310,18346024,1
7311,263795756,1
7312,718839430,1
7313,23321111,1
7314,20460578,1
7315,183967187,1
7316,702012652,1
7317,856445076716826625,1
7318,1188409772636299264,1
7319,2493320573,1
7320,274920254,1
7321,18601045,1
7322,811857638531231744,1
7323,1243476203283132417,1
7324,19064408,1
7325,1123586901984927746,1
7326,1937424170,1
7327,1005912793273561088,1
7328,84550303,1
7329,99574136,1
7330,960468963007385601,1
7331,1067001800857931776,1
7332,2409610628,1
7333,216035607,1
7334,2998567550,1
7335,243314776,1
7336,985369657,1
7337,85608452,1
7338,2593130048,1
7339,464159678,1
7340,1042742110095597568,1
7341,4894837606,1
7342,20047039,1
7343,150290223,1
7344,548578849,1
7345,600394301,1
7346,22645091,1
7347,2430789970,1
7348,958688423476432897,1
7349,400920782,1
7350,1104938191650516992,1
7351,3193692908,1
7352,83100471,1
7353,1336417790,1
7354,551803238,1
7355,257013639,1
7356,26197384,1
7357,20482676,1
7358,1078224398061064194,1
7359,473716488,1
7360,885226835830853633,1
7361,630955987,1
7362,1104399347033223169,1
7363,737539309,1
7364,37737278,1
7365,1856507214,1
7366,377434392,1
7367,407153449,1
7368,22388530,1
7369,277212157,1
7370,780534776226734081,1
7371,242030403,1
7372,932346503858974720,1
7373,136076935,1
7374,3135484704,1
7375,154488980,1
7376,250828905,1
7377,1168777782811418624,1
7378,19937729,1
7379,875271536,1
7380,121497181,1
7381,942008366360129544,1
7382,61874283,1
7383,40493746,1
7384,126951718,1
7385,1123909521943015424,1
7386,61190602,1
7387,771675392,1
7388,81876267,1
7389,20280832,1
7390,15597220,1
7391,631006710,1
7392,916702103216812032,1
7393,27623421,1
7394,347787881,1
7395,778631216488669185,1
7396,44946905,1
7397,382022655,1
7398,3421419885,1
7399,758240616073617409,1
7400,83935926,1
7401,1160312865238278146,1
7402,21438702,1
7403,588252944,1
7404,20845611,1
7405,839660148,1
7406,928920760550293504,1
7407,254687193,1
7408,2770231725,1
7409,259245988,1
7410,1104204072,1
7411,1475717414,1
7412,975740838692212738,1
7413,2943770405,1
7414,925488426782265344,1
7415,944341004,1
7416,578841485,1
7417,1357819080,1
7418,142425662,1
7419,911259816215154690,1
7420,366597997,1
7421,554578717,1
7422,1123885131029274624,1
7423,938757859541647360,1
7424,818486406414733312,1
7425,277136852,1
7426,41825410,1
7427,388272937,1
7428,19455384,1
7429,21923240,1
7430,229059878,1
7431,939946027414687749,1
7432,1225459728,1
7433,19547236,1
7434,407926297,1
7435,107231948,1
7436,1151881985138339840,1
7437,1016431564870373377,1
7438,916729723765616644,1
7439,166555478,1
7440,456929430,1
7441,132255696,1
7442,226262432,1
7443,592647472,1
7444,90389307,1
7445,24064896,1
7446,1107593260187435008,1
7447,1389959408,1
7448,1047842319259582465,1
7449,590859891,1
7450,4564500869,1
7451,158431402,1
7452,83712732,1
7453,3814556776,1
7454,43766953,1
7455,834846543647739905,1
7456,395304221,1
7457,1153212007778267138,1
7458,19359341,1
7459,326671854,1
7460,349665408,1
7461,960646676,1
7462,766193998868389888,1
7463,1013188902021222402,1
7464,2990219152,1
7465,368918483,1
7466,722956094,1
7467,15005528,1
7468,245427288,1
7469,2595239422,1
7470,793726772659511296,1
7471,615757482,1
7472,2495422053,1
7473,899373384651481088,1
7474,487500980,1
7475,288892026,1
7476,21296032,1
7477,4491179295,1
7478,40716749,1
7479,2275775286,1
7480,1705126766,1
7481,15101880,1
7482,19974000,1
7483,34625476,1
7484,61162356,1
7485,403695758,1
7486,706160683,1
7487,1104382999,1
7488,745850053,1
7489,66951013,1
7490,118685056,1
7491,2869039901,1
7492,2547059784,1
7493,1321605333081575424,1
7494,1101224454657638402,1
7495,4243449856,1
7496,113471111,1
7497,872081287259074560,1
7498,845959232759484416,1
7499,65903266,1
7500,55335484,1
7501,1072463084,1
7502,280638272,1
7503,162832205,1
7504,26813921,1
7505,2977062179,1
7506,19584890,1
7507,423699823,1
7508,1235574678,1
7509,288419513,1
7510,2840077709,1
7511,25913057,1
7512,958356009671684096,1
7513,20581882,1
7514,326072154,1
7515,307462162,1
7516,135290244,1
7517,1069257384965619713,1
7518,734889662116995074,1
7519,2302846464,1
7520,849283479359672321,1
7521,863147274175643648,1
7522,255147392,1
7523,297540360,1
7524,85340206,1
7525,770259679817633793,1
7526,1043129366,1
7527,990746322,1
7528,102174518,1
7529,49069079,1
7530,918228526385557504,1
7531,276801184,1
7532,32002185,1
7533,26002196,1
7534,88264218,1
7535,29686704,1
7536,226189675,1
7537,263091826,1
7538,19529426,1
7539,62105068,1
7540,351477976,1
7541,844335061,1
7542,1213899810505289728,1
7543,392598065,1
7544,1245725085870292992,1
7545,167712393,1
7546,903598942235090948,1
7547,86329405,1
7548,801344153431015424,1
7549,182763634,1
7550,364871556,1
7551,18412923,1
7552,16541438,1
7553,51709836,1
7554,1861611990,1
7555,636958998,1
7556,212944712,1
7557,1292556861045178369,1
7558,1172397807510024195,1
7559,21147607,1
7560,27882086,1
7561,131890131,1
7562,198122031,1
7563,39863817,1
7564,136307656,1
7565,881596472164274178,1
7566,988384870949883906,1
7567,789530010,1
7568,1104452712610050048,1
7569,34399310,1
7570,35470552,1
7571,99301684,1
7572,29437625,1
7573,31444476,1
7574,84959300,1
7575,456054050,1
7576,128826138,1
7577,774131024,1
7578,385003774,1
7579,17289699,1
7580,377502989,1
7581,112757583,1
7582,249228280,1
7583,19701572,1
7584,1163253276856455169,1
7585,242234864,1
7586,167027029,1
7587,245288244,1
7588,175328008,1
7589,35293835,1
7590,125957434,1
7591,4127992305,1
7592,1268153105016856578,1
7593,565403280,1
7594,1195027777,1
7595,885778283975106565,1
7596,1200485783490252800,1
7597,545174209,1
7598,489474859,1
7599,479863178,1
7600,354880870,1
7601,10906772,1
7602,3312380932,1
7603,735360368,1
7604,21567189,1
7605,349380697,1
7606,1195745995193274370,1
7607,140720798,1
7608,607340907,1
